1671,-1427.77
1681,687.453
1691,2073.22
1701,-2060.06
1711,207.874
1721,-76.4339
1731,-576.024
1741,-1265.41
1751,1290.9
1761,1684.95
1771,-835.294
1781,-1465.46
1791,1738.71
1801,1531.56
1811,-1474.46
1821,-2122.61
1831,2809.96
1841,-254.609
1851,-253.945
1861,664.848
1871,-1106.12
1881,-3252.14
1891,2029.55
1901,1289.97
1911,-2086.72
1921,239.575
1931,2466.36
1941,-4841.8
1951,4843.28
1961,-805.538
1971,-551.16
1981,2562.92
1991,-875.699
2001,-777.747
2011,403.22
2021,1290.75
2031,-774.712
2041,162.556
2051,991.205
2061,-2411.08
2071,1917.6
2081,507.835
2091,-2522.04
2101,90.7217
2111,2337.33
2121,-2411.03
2131,2193.09
2141,-2437.6
2151,1817.77
2161,-531.049
2171,-475.697
2181,-340.533
2191,1022.08
2201,-344.125
2211,2134.96
2221,-2655.05
2231,-646.096
2241,-3140.95
2251,4727.51
2261,-330.906
2271,-1835.69
2281,2147.49
2291,-880.396
2301,1230.8
2311,2086.62
2321,-3975.89
2331,138.872
2341,-91.6272
2351,3457.64
2361,-3152.67
2371,1147.06
2381,-989.582
2391,-221.278
2401,-195.153
2411,2835
2421,-756.557
2431,-2739.12
2441,3337.57
2451,-2549.39
2461,1480.54
2471,-1253.23
2481,-220.094
2491,-860.66
2501,1231.88
2511,-203.731
2521,1827.23
2531,-701.396
2541,2830.93
2551,-2222.85
2561,-2114.3
2571,2317.62
2581,-1481.82
2591,935.718
2601,-1697.57
2611,3632.19
2621,-2362.25
2631,-1286.74
2641,1302.11
2651,-368.48
2661,1402.89
2671,-429.783
2681,-1529.84
2691,394.086
2701,-1724.38
2711,591.373
2721,1628.17
2731,-218.304
2741,1455.27
2751,-3384.62
2761,2917.81
2771,-907.056
2781,-474.832
2791,-318.13
2801,860.081
2811,-1423.96
2821,1033.01
2831,1329.32
2841,-852.36
2851,2084.6
2861,-2203.77
2871,177.031
2881,-1181.95
2891,1662.84
2901,-1289.16
2911,-322.607
2921,-1910.68
2931,3387.21
2941,1006.94
2951,-1784.79
2961,1032.24
2971,-372.293
2981,45.1672
2991,-1226.58
3001,325.599
3011,-540.493
3021,125.109
3031,474.13
3041,2381.62
3051,-3367.15
3061,2217.92
3071,-2149.76
3081,1004.16
3091,219.851
3101,203.458
3111,1292.84
3121,-1631.4
3131,-640.23
3141,-321.599
3151,1078.45
3161,173.407
3171,411.897
3181,123.238
3191,476.669
3201,-51.1738
3211,-444.47
3221,-1455.02
3231,564.091
3241,2157.46
3251,-4523.48
3261,1522.59
3271,732.052
3281,123.968
3291,-1247.83
3301,945.175
3311,1400.98
3321,-2115.61
3331,2038.96
3341,-705.971
3351,-675.778
3361,922.853
3371,542.285
3381,-3662.84
3391,1848.7
3401,166.527
3411,1018.18
3421,-1003.63
3431,2204.83
3441,-2148.02
3451,-438.689
3461,-117.307
3471,235.838
3481,1545.37
3491,1700.09
3501,-4005.3
3511,2546.19
3521,-1122.05
3531,418.076
3541,1318.77
3551,-3592.44
3561,-202.673
3571,2030.99
3581,-342.942
3591,948.851
3601,1028.53
3611,414.262
3621,-2959.48
3631,1388.19
3641,-1202.49
3651,499.576
3661,1616.68
3671,-1246.45
3681,-533.954
3691,2846.44
3701,-3406.98
3711,769.492
3721,545.863
3731,1059.48
3741,78.4128
3751,257.757
3761,-1886.68
3771,679.554
3781,-776.341
3791,155.077
3801,-74.3216
3811,10.4547
3821,196.375
3831,-248.271
3841,-979.023
3851,4.96548
3861,3826.33
3871,-3485.25
3881,347.602
3891,442.134
3901,289.329
3911,1151.68
3921,-2109.52
3931,118.205
3941,1084.23
3951,-1731.13
3961,3165.95
3971,-2016.55
3981,942.58
3991,-1320.15
4001,328.014
4011,-703.343
4021,622.631
4031,1871.58
4041,252.433
4051,-4096.28
4061,3064.39
4071,-615.667
4081,275.829
4091,-363.386
4101,-978.144
4111,492.18
4121,-157.699
4131,1709.77
4141,1444.43
4151,-4706.68
4161,1161.78
4171,1416.72
4181,-1389.33
4191,892.101
4201,133.851
4211,868.991
4221,-1091.99
4231,-507.531
4241,1022.81
4251,357.439
4261,-1459.92
4271,2121.62
4281,-2850.81
4291,2621.69
4301,-1658.89
4311,704.284
4321,-208.15
4331,1132.36
4341,-830.66
4351,-153.036
4361,260.852
4371,239.064
4381,1205.65
4391,-172.094
4401,289.638
4411,-2646.71
4421,1766.62
4431,-595.59
4441,793.279
4451,-2143.11
4461,-539.334
4471,2855.31
4481,-66.668
4491,-1340.67
4501,2390.02
4511,-2841.83
4521,2476.16
4531,196.238
4541,-1612.93
4551,418.989
4561,-1110.02
4571,563.417
4581,-1960.85
4591,2051.77
4601,-584.711
4611,-940.035
4621,1122.84
4631,272.095
4641,278.645
4651,1398.3
4661,-2198.17
4671,1699.15
4681,-157.831
4691,-2254.97
4701,-23.9428
4711,223.424
4721,819.566
4731,-549.811
4741,-197.085
4751,589.691
4761,-634.006
4771,288.15
4781,38.583
4791,-274.229
4801,-212.155
4811,1037.3
4821,-1583.16
4831,533.169
4841,1879.43
4851,305.308
4861,-835.232
4871,-2718.54
4881,1290.13
4891,144.533
4901,-380.204
4911,63.8092
4921,-647.153
4931,1623.92
4941,-1272.65
4951,966.966
4961,-717.052
4971,2398.32
4981,-1277.09
4991,-196.559
5001,334.492
5011,696.756
5021,-2638.32
5031,2731.92
5041,-612.932
5051,846.812
5061,102.486
5071,-1473.24
5081,1077.37
5091,-304.979
5101,423.397
5111,-879.611
5121,-380.722
5131,-607.144
5141,932.688
5151,-131.252
5161,-732.06
5171,-469.342
5181,3101.69
5191,-2234.5
5201,728.57
5211,-920.148
5221,702.484
5231,-1412.81
5241,1542.69
5251,101.914
5261,1096.3
5271,-487.835
5281,-866.207
5291,-814.561
5301,-0.596404
5311,119.957
5321,58.6788
5331,337.357
5341,134.129
5351,-608.89
5361,1878.66
5371,-1584.65
5381,1434.52
5391,-1853.85
5401,1986.25
5411,-769.975
5421,-1951.15
5431,2576.58
5441,-1720.69
5451,1820.64
5461,-1856.58
5471,688.44
5481,191.018
5491,-809.274
5501,-497.355
5511,526.77
5521,-608.254
5531,1411.13
5541,-597.893
5551,-24.0882
5561,965.57
5571,233.146
5581,-1910.58
5591,1320.91
5601,632.191
5611,-934.33
5621,1210.41
5631,-1281.27
5641,886.4
5651,-1618.1
5661,1239.92
5671,-1032.45
5681,491.432
5691,-1268.58
5701,1677.16
5711,1044.84
5721,-1502.02
5731,548.907
5741,-472.084
5751,1293.5
5761,-2481.41
5771,1644.87
5781,-594.057
5791,254.719
5801,-630.838
5811,1221.34
5821,-143.619
5831,525.357
5841,-963.101
5851,-657.087
5861,39.3901
5871,1081.48
5881,574.933
5891,-2303.56
5901,2189.42
5911,-91.2521
5921,-560.569
5931,-1043.15
5941,560.84
5951,1056.09
5961,-2123.14
5971,225.946
5981,668.237
5991,241.193
6001,228.784
6011,755.111
6021,-1102.07
6031,978.816
6041,-1289.28
6051,1491.26
6061,-1209.61
6071,463.101
6081,918.34
6091,-833.554
6101,-180.512
6111,1336.75
6121,-1687.65
6131,815.285
6141,-1007.47
6151,948.861
6161,571.533
6171,-1173.18
6181,296.64
6191,-172.853
6201,-1034.6
6211,-276.258
6221,3078.29
6231,-694.447
6241,-1180.95
6251,-257.108
6261,641.551
6271,37.5837
6281,-729.53
6291,2940.08
6301,-2983.32
6311,51.4382
6321,747.64
6331,429.568
6341,-951.634
6351,731.193
6361,-275.103
6371,-1371.75
6381,1415.5
6391,-919.763
6401,599.631
6411,-1094.52
6421,411.598
6431,371.718
6441,-387.943
6451,841.809
6461,-484.072
6471,1209.39
6481,290.856
6491,-1533.47
6501,-67.9044
6511,269.179
6521,-2633.07
6531,2753.03
6541,-562.821
6551,1378.26
6561,-101.253
6571,-970.33
6581,819.96
6591,-691.728
6601,-868.73
6611,159.916
6621,585.956
6631,-573.877
6641,1294.25
6651,-540.104
6661,-520.796
6671,1107.53
6681,3.59277
6691,-627.416
6701,-480.086
6711,-660.833
6721,589.549
6731,487.221
6741,86.9409
6751,389.434
6761,-1301.26
6771,1415.47
6781,-715.013
6791,637.96
6801,-487.4
6811,-86.26
6821,-145.385
6831,737.704
6841,-963.75
6851,722.101
6861,660.756
6871,-343.237
6881,115.893
6891,-2250.93
6901,1641.59
6911,-264.719
6921,283.996
6931,-84.5142
6941,194.015
6951,-435.229
6961,-528.532
6971,760.638
6981,1849.59
6991,-1506.18
7001,-144.244
7011,284.271
7021,-804.128
7031,31.0686
7041,-101.291
7051,1050.86
7061,-1163.19
7071,-132.671
7081,-152.747
7091,1084.93
7101,-335.139
7111,161.226
7121,1263.11
7131,-209.39
7141,-1536.02
7151,39.2771
7161,840.258
7171,-463.293
7181,-1103.15
7191,1277.94
7201,-792.347
7211,-475.445
7221,448.839
7231,1484.84
7241,-2712.01
7251,1928.52
7261,-1266.47
7271,593.729
7281,-132.621
7291,1652.07
7301,-757.401
7311,285.25
7321,-170.761
7331,1046.97
7341,-799.317
7351,-322.828
7361,-1249.44
7371,1338.91
7381,326.208
7391,-521.29
7401,-863.714
7411,2253.12
7421,-1826.4
7431,1626.88
7441,-1174.36
7451,-268.573
7461,-399.014
7471,-584.876
7481,1236.5
7491,-79.6549
7501,316.868
7511,-230.092
7521,-756.513
7531,1145.11
7541,-572.171
7551,-136.874
7561,767.37
7571,-1193.68
7581,121.805
7591,901.347
7601,-675.293
7611,175.377
7621,-527.171
7631,2022.51
7641,-1525.59
7651,322.025
7661,-491.241
7671,-1528.8
7681,1936.84
7691,547.854
7701,-1243.13
7711,903.245
7721,-461.17
7731,1646.17
7741,-1519.38
7751,1091.22
7761,117.942
7771,-1776.07
7781,576.393
7791,337.788
7801,-37.2497
7811,448.869
7821,-764.403
7831,293.199
7841,88.8419
7851,-363.082
7861,1630.04
7871,-1132.24
7881,-1049.64
7891,752.252
7901,-331.822
7911,-960.992
7921,1307.49
7931,268.281
7941,-926.022
7951,-274.404
7961,1812.27
7971,-1068.12
7981,599.492
7991,100.494
8001,295.192
8011,-27.3544
8021,-1212.89
8031,1086.02
8041,-791.12
8051,591.268
8061,826.779
8071,-731.923
8081,-693.836
8091,121.833
8101,-645.721
8111,223.143
8121,356.851
8131,2053.9
8141,-2288.02
8151,-311.773
8161,-713.621
8171,1688.26
8181,571.308
8191,-633.154
8201,97.4684
8211,-1265.94
8221,744.247
8231,1057.6
8241,-1295.3
8251,703.113
8261,-173.343
8271,327.082
8281,-380.179
8291,762.197
8301,-2253.63
8311,1735.74
8321,-15.7701
8331,125.049
8341,-1020.25
8351,-95.8218
8361,-615.53
8371,1118.35
8381,250.879
8391,283.281
8401,-1084.26
8411,583.051
8421,454.902
8431,-241.556
8441,-375.815
8451,303.653
8461,-379.452
8471,-654.102
8481,599.637
8491,-1004.31
8501,1542.74
8511,-321.562
8521,-400.478
8531,754.435
8541,-960.187
8551,1200.6
8561,-1278.3
8571,663.494
8581,827.939
8591,-288.449
8601,-354.975
8611,195.511
8621,878.037
8631,-2313.54
8641,1304.14
8651,972.675
8661,-95.2482
8671,-575.084
8681,361.434
8691,-789.881
8701,-92.9601
8711,742.978
8721,-1283.07
8731,1630.36
8741,-569.63
8751,441.976
8761,-1136.36
8771,983.258
8781,4.76951
8791,-144.176
8801,-804.032
8811,1212.16
8821,-1873.99
8831,535.882
8841,144.578
8851,958.949
8861,435.694
8871,-1568.05
8881,-1804.44
8891,2275.14
8901,1256.5
8911,-1822.92
8921,-1400
8931,2426.6
8941,690.851
8951,-385.119
8961,-545.376
8971,481.152
8981,-1542.41
8991,564.04
9001,-652.701
9011,1260.46
9021,472.67
9031,-1078.23
9041,270.515
9051,32.6094
9061,-363.863
9071,-210.916
9081,230.829
9091,449.034
9101,634.182
9111,-833.899
9121,1119
9131,-1758.39
9141,1311.61
9151,-180.497
9161,-1473.57
9171,2046.34
9181,217.658
9191,-197.139
9201,-1568.13
9211,1657.02
9221,-2435.39
9231,2712.41
9241,-1675.09
9251,350.191
9261,527.287
9271,-1545.6
9281,1305.13
9291,-1282.75
9301,1263.19
9311,81.4836
9321,-997.81
9331,855.719
9341,-524.801
9351,500.216
9361,-3.61562
9371,-1103.81
9381,579.513
9391,632.757
9401,-224.881
9411,-10.5787
9421,451.634
9431,400.822
9441,-102.355
9451,-1486.07
9461,402.929
9471,572.477
9481,-391.942
9491,463.411
9501,-198.666
9511,59.586
9521,428.979
9531,-985.948
9541,188.005
9551,310.459
9561,-115.388
9571,456.098
9581,217.771
9591,-226.223
9601,133.412
9611,-685.431
9621,-757.82
9631,586.56
9641,-979.795
9651,594.972
9661,1502.97
9671,-1518.91
9681,1155.39
9691,-775.977
9701,184.878
9711,617.232
9721,-203.607
9731,-49.538
9741,-1129.94
9751,1017.4
9761,1710.51
9771,-1995.71
9781,-653.269
9791,948.703
9801,-454.024
9811,-525.034
9821,-424.957
9831,1227.46
9841,669.209
9851,-633.985
9861,-149.072
9871,-559.376
9881,523.817
9891,1274.14
9901,-874.228
9911,-104.559
9921,179.287
9931,11.874
9941,-270.742
9951,-1089.41
9961,810.128
9971,-698.102
9981,1313.05
9991,-851.109
10001,841.95
10011,-871.4
10021,153.958
10031,629.114
10041,-352.055
10051,-875.43
10061,387.575
10071,318.289
10081,303.2
10091,-296.178
10101,-164.934
10111,1553.06
10121,-965.844
10131,-1123.15
10141,223.249
10151,656.92
10161,90.12
10171,-270.358
10181,258.935
10191,-81.1545
10201,-932.393
10211,405.78
10221,751.983
10231,-296.984
10241,-578.634
10251,1075.96
10261,-1026.42
10271,1592.54
10281,-1605.54
10291,1071.37
10301,-1237.93
10311,650.934
10321,745.652
10331,-1038.29
10341,635.089
10351,-329.887
10361,-290.27
10371,237.402
10381,120.848
10391,-747.594
10401,808.178
10411,-1237.63
10421,575.158
10431,1116.72
10441,-314.258
10451,-641.289
10461,1525.91
10471,-1304.45
10481,16.1896
10491,479.411
10501,28.4544
10511,-286.075
10521,-1026.68
10531,870.592
10541,732.072
10551,-1858.89
10561,2426.45
10571,-1307.39
10581,164.694
10591,796.756
10601,-794.816
10611,-481.696
10621,1238.03
10631,-1014.95
10641,65.9059
10651,338.965
10661,176.116
10671,-371.536
10681,908.841
10691,-196.351
10701,-5.83292
10711,121.619
10721,-1177.49
10731,567.157
10741,1618.6
10751,-1639.2
10761,410.391
10771,-1310.73
10781,544.149
10791,797.488
10801,-1557.61
10811,1078.61
10821,-714.602
10831,359.785
10841,1604.44
10851,-152.142
10861,-2662.66
10871,1298.92
10881,153.53
10891,157.68
10901,-433.037
10911,-985.287
10921,1601.23
10931,-832.461
10941,-12.9138
10951,1504.54
10961,-399.421
10971,-1071.54
10981,1390.61
10991,-549.036
11001,841.726
11011,-713.734
11021,-370.25
11031,-557.147
11041,28.6574
11051,1083.73
11061,-1694.52
11071,732.01
11081,-431.26
11091,1628.54
11101,-935.658
11111,163.902
11121,-791.897
11131,639.762
11141,-11.8535
11151,191.418
11161,201.074
11171,194.939
11181,-1058.51
11191,-122.496
11201,1356.5
11211,-1812.12
11221,125.221
11231,216.829
11241,-364.737
11251,1767.06
11261,-106.091
11271,-790.743
11281,530.306
11291,864.962
11301,-257.925
11311,-961.575
11321,645.203
11331,1234.63
11341,-1484.61
11351,-873.011
11361,843.876
11371,779.601
11381,-1682.64
11391,213.951
11401,120.297
11411,482.874
11421,612.096
11431,-615.85
11441,473.791
11451,-619.088
11461,-422.757
11471,338.654
11481,-1580.33
11491,1340.65
11501,475.459
11511,467.681
11521,-569.901
11531,-990.341
11541,-285.999
11551,1061.22
11561,-439.463
11571,858.256
11581,-216.535
11591,-291.282
11601,49.0123
11611,-324.292
11621,-253.52
11631,1387.95
11641,-1046.31
11651,-527.056
11661,834.715
11671,360.857
11681,-304.581
11691,-213.981
11701,807.609
11711,-819.015
11721,-585.212
11731,1712.51
11741,24.1322
11751,-1796.93
11761,479.293
11771,67.2206
11781,887.112
11791,-802.32
11801,101.887
11811,-380.159
11821,49.9717
11831,-188.178
11841,-521.636
11851,1760.9
11861,35.5986
11871,114.756
11881,-1026.67
11891,-9.14165
11901,438.696
11911,-632.566
11921,2024.41
11931,-1842.74
11941,727.047
11951,-208.617
11961,-872.652
11971,1837.27
11981,-1078.51
11991,182.121
12001,-440.575
12011,-233.645
12021,499.29
12031,-174.194
12041,-64.7763
12051,229.595
12061,60.9275
12071,34.2808
12081,378.495
12091,-238.226
12101,-511.517
12111,25.6869
12121,177.209
12131,386.936
12141,-864.708
12151,1037.28
12161,-1671.14
12171,1657.77
12181,-559.958
12191,-359.84
12201,-228.985
12211,661.62
12221,77.3356
12231,-318.947
12241,-797.773
12251,1368.91
12261,565.503
12271,-664.793
12281,-1204.26
12291,668.227
12301,873.387
12311,-962.552
12321,-893.304
12331,1221.34
12341,95.0924
12351,-189.91
12361,-1050.22
12371,800.107
12381,1161.63
12391,-1223.49
12401,1171.84
12411,-887.038
12421,507.666
12431,-29.1673
12441,-563.519
12451,-504.131
12461,742.107
12471,-299.139
12481,229.827
12491,-155.276
12501,633.591
12511,-142.734
12521,-1477.79
12531,2457.54
12541,-1248.75
12551,-347.183
12561,651.144
12571,177.492
12581,-1695.47
12591,1218.56
12601,-573.561
12611,345.265
12621,-215.12
12631,216.127
12641,-848.631
12651,467.048
12661,-399.606
12671,952.96
12681,1323.89
12691,-1328.12
12701,296.636
12711,-695.308
12721,66.002
12731,423.871
12741,-131.771
12751,114.771
12761,444.372
12771,-657.327
12781,-990.276
12791,1380.55
12801,-87.21
12811,-129.711
12821,-250.976
12831,590.975
12841,-1012.15
12851,373.889
12861,335.849
12871,781.777
12881,-780.718
12891,-1116.14
12901,782.485
12911,-221.684
12921,-184.062
12931,160.42
12941,643.593
12951,-387.529
12961,-325.247
12971,840.715
12981,-372.796
12991,-405.67
13001,924.737
13011,-887.556
13021,1882.49
13031,-1087.49
13041,-87.0107
13051,851.821
13061,-1856.37
13071,-172.767
13081,442.804
13091,-592.957
13101,-198.709
13111,620.956
13121,-688.626
13131,-23.3491
13141,755.245
13151,301.144
13161,-163.868
13171,539.881
13181,-701.485
13191,1227.02
13201,-197.321
13211,435.583
13221,-280.462
13231,-319.272
13241,-241.909
13251,-37.65
13261,296.667
13271,-771.438
13281,-20.739
13291,563.767
13301,881.531
13311,14.7733
13321,-1478.69
13331,683.067
13341,-375.056
13351,319.397
13361,-178.372
13371,678.521
13381,-1653.35
13391,1054.65
13401,525.178
13411,-841.722
13421,324.136
13431,131.434
13441,523.646
13451,-940.976
13461,-437.889
13471,412.518
13481,963.753
13491,-1093.88
13501,-82.0667
13511,263.236
13521,-281.401
13531,-1.41096
13541,-417.448
13551,1374.99
13561,622.049
13571,-895.771
13581,-192.481
13591,528.815
13601,-454.471
13611,-160.369
13621,530.243
13631,1058.58
13641,-1744.86
13651,543.158
13661,-67.7175
13671,-498.03
13681,396.71
13691,-147.393
13701,-538.112
13711,542.05
13721,-68.4275
13731,223.284
13741,-630.07
13751,127.288
13761,-541.301
13771,1081.16
13781,-215.182
13791,-578.001
13801,374.992
13811,-15.1879
13821,-111.711
13831,170.538
13841,-477.946
13851,658.243
13861,-559.353
13871,1334.01
13881,-396.952
13891,-581.594
13901,579.507
13911,-1063.91
13921,983.26
13931,176.636
13941,-214.148
13951,690.893
13961,-1271.74
13971,-580.421
13981,392.407
13991,789.719
14001,-44.762
14011,-41.8252
14021,-1296.56
14031,1555.6
14041,293.111
14051,-64.1484
14061,-1363.94
14071,231.028
14081,1439.41
14091,-485.301
14101,-825.032
14111,236.488
14121,668.727
14131,-460.571
14141,-376.154
14151,1126.01
14161,-846.721
14171,-238.229
14181,263.164
14191,296.059
14201,-651.64
14211,113.561
14221,479.411
14231,-632.492
14241,983.412
14251,-873.009
14261,293.563
14271,-140.043
14281,441.604
14291,367.73
14301,-553.834
14311,-338.307
14321,554.648
14331,-187.8
14341,259.094
14351,-87.0711
14361,402.301
14371,-99.1203
14381,-651.342
14391,400.87
14401,-1424.04
14411,1019.84
14421,-112.685
14431,648.114
14441,-543.389
14451,-232.614
14461,-658.22
14471,697.549
14481,-73.1963
14491,181.748
14501,-707.008
14511,473.903
14521,1009.06
14531,-1123.3
14541,1079.22
14551,-334.501
14561,644.624
14571,-1236.35
14581,582.911
14591,-1009.07
14601,1176.19
14611,-596.563
14621,-739.965
14631,1742.52
14641,-694.691
14651,-785.172
14661,-54.2613
14671,687.018
14681,-283.583
14691,458.059
14701,-415.15
14711,-1004.13
14721,1180.65
14731,-12.0809
14741,534.338
14751,130.491
14761,-2072.34
14771,1186.34
14781,1776.44
14791,-1469.13
14801,-287.949
14811,228.584
14821,45.8545
14831,953.655
14841,-1117.49
14851,-634.997
14861,494.532
14871,6.41846
14881,4.24472
14891,-7.21188
14901,496.944
14911,307.845
14921,61.9214
14931,-1184
14941,650.614
14951,-851.984
14961,476.912
14971,1046.59
14981,-426.621
14991,-485.642
15001,667.986
15011,-715.951
15021,289.576
15031,-156.822
15041,852.954
15051,628.579
15061,-1448.33
15071,-23.5673
15081,-157.821
15091,28.618
15101,761.852
15111,-979.344
15121,193.577
15131,-789.611
15141,1150.17
15151,523.623
15161,127.487
15171,-1263.45
15181,875.145
15191,49.0998
15201,595.869
15211,-595.317
15221,-176.706
15231,879.555
15241,-715.611
15251,-162.957
15261,-1035
15271,814.172
15281,-498.866
15291,908.942
15301,-615.27
15311,-290.405
15321,521.639
15331,-70.9533
15341,105.188
15351,-8.75868
15361,557.353
15371,-1023.29
15381,671.581
15391,617.556
15401,-1195.16
15411,691.972
15421,-948.43
15431,-120.282
15441,812.168
15451,-797.447
15461,0.851536
15471,809.43
15481,-144.193
15491,-467.309
15501,300.933
15511,-674.613
15521,564.206
15531,682.076
15541,-79.6895
15551,-803.243
15561,384.416
15571,-10.7976
15581,-234.734
15591,160.593
15601,257.39
15611,-519.902
15621,281.624
15631,289.137
15641,361.411
15651,16.4258
15661,-88.0937
15671,-697.383
15681,317.373
15691,-645.496
15701,-300.819
15711,384.253
15721,391.634
15731,235.533
15741,361.061
15751,-738.23
15761,-102.302
15771,170.746
15781,-277.894
15791,236.856
15801,414.388
15811,-486.894
15821,1106.61
15831,-846.728
15841,-104.162
15851,120.359
15861,766.885
15871,-146.125
15881,599.957
15891,-769.06
15901,-4.64323
15911,-811.067
15921,229.658
15931,594.189
15941,-790.972
15951,639.647
15961,-138.965
15971,-94.8401
15981,205.274
15991,-565.933
16001,476.135
16011,-458.622
16021,958.626
16031,-1327.22
16041,1384.44
16051,-473.075
16061,291.049
16071,-503.872
16081,462.255
16091,-117.84
16101,1301.4
16111,-1978.56
16121,932.028
16131,-434.274
16141,-935.826
16151,1271.22
16161,-784.291
16171,-387.625
16181,586.852
16191,234.16
16201,151.073
16211,-825.365
16221,511.847
16231,687.606
16241,-486.622
16251,656.693
16261,-1316.71
16271,548.613
16281,433.927
16291,-932.022
16301,239.744
16311,871.929
16321,-405.723
16331,-868.992
16341,535.701
16351,57.2634
16361,273.474
16371,-876.853
16381,337.136
16391,305.377
16401,140.011
16411,-1343.44
16421,1772.33
16431,10.4708
16441,-752.761
16451,-610.314
16461,1122.02
16471,349.01
16481,-967.925
16491,-295.96
16501,425.637
16511,571.62
16521,-1136.36
16531,515.041
16541,466.862
16551,181.79
16561,-1347.85
16571,1562.53
16581,-699.829
16591,34.4792
16601,-235.244
16611,532.881
16621,-1768.75
16631,1337.19
16641,677.552
16651,-296.367
16661,-477.534
16671,183.43
16681,23.8647
16691,-16.8148
16701,-213.614
16711,480.922
16721,-22.6186
16731,43.0781
16741,-424.034
16751,-239.617
16761,618.775
16771,392.012
16781,-783.445
16791,651.625
16801,-221.788
16811,49.6164
16821,528.771
16831,-1250.68
16841,772.742
16851,15.8765
16861,-478.059
16871,218.673
16881,-335.091
16891,492.217
16901,-263.743
16911,-187.755
16921,2.73678
16931,426.549
16941,-675.16
16951,577.312
16961,-654.481
16971,650.922
16981,-142.455
16991,123.253
17001,-147.796
17011,399.32
17021,69.5827
17031,-556.395
17041,629.481
17051,-1140.91
17061,1216.9
17071,-1212.64
17081,1279.46
17091,-528.824
17101,-280.538
17111,685.798
17121,-550.963
17131,57.6864
17141,-827.736
17151,534.512
17161,713.58
17171,-698.105
17181,-459.095
17191,308.487
17201,-256.698
17211,1708.22
17221,-1324.46
17231,233.938
17241,194.761
17251,-488.071
17261,746.866
17271,-655.417
17281,84.4238
17291,-168.03
17301,504.295
17311,432.387
17321,-1728.43
17331,1253.8
17341,-972.388
17351,1315.42
17361,458.122
17371,-1024.58
17381,-483.684
17391,21.3205
17401,173.335
17411,606.455
17421,50.4109
17431,229.464
17441,-1189.94
17451,409.379
17461,1008.68
17471,-1362.75
17481,-539.33
17491,1366.36
17501,1018.32
17511,-1480.85
17521,-29.3611
17531,-183.569
17541,1422.18
17551,-1235.43
17561,-159.409
17571,-345.182
17581,542.544
17591,326.487
17601,-419.681
17611,1288.31
17621,-993.371
17631,-4.81162
17641,143.223
17651,-58.2101
17661,-794.632
17671,711.239
17681,509.778
17691,-807.731
17701,729.139
17711,-595.546
17721,933.343
17731,-755.444
17741,-390.577
17751,350.966
17761,-549.526
17771,381.917
17781,342.703
17791,203.366
17801,713.028
17811,-708.345
17821,218.953
